SMILES,134_KAC,134_KAH,140_KAC,140_KAD,148_KAG,154_KAN,156_KAE,168_KAK,178_KAA,182_KAD,192_KAO,200_KAR,204_KAM,210_KAF,212_KAL,216_KAA,216_KAN,220_KAH,222_KAV,22_KAI,22_KAJ,260_KAF,268_KAL,284_KAJ,286_KAM,290_KBA,296_KAW,304_KAQ,310_KAQ,314_KAF,322_KAK,340_KAH,342_KAI,34_KAS,56_KAS,58_KAF,72_KAI,80_KAD,8_KAI,92_KAM,104_KAF
O=C(NCc1cccc(F)c1)NCC(O)c1cccc(F)c1,-5.9,-6.5,-6.6,-4.8,-9.2,-5.9,-7.4,-5.2,-6.7,-6.8,-8.0,-6.5,-6.3,-7.1,-7.1,-8.7,-6.8,-7.5,-8.1,-8.1,-8.2,-8.2,-5.8,-6.1,-5.5,-9.3,-7.0,-6.3,-6.4,-6.4,-4.7,-5.7,-4.7,-5.8,-8.1,-8.0,-6.1,-5.7,-8.9,-5.7,-8.2
COCC(NC(C)=O)C(=O)NCc1cccc(OC(F)(F)F)c1,-7.7,-7.7,-6.2,-7.7,-9.4,-6.4,-6.9,-7.3,-7.5,-8.5,-8.9,-7.3,-5.6,-9.1,-8.7,-7.0,-8.9,-6.8,-8.3,-7.8,-6.5,-8.6,-8.2,-7.9,-4.7,-9.9,-9.4,-8.0,-8.0,-6.4,-7.3,-8.0,-7.1,-4.9,-7.6,-8.3,-5.2,-6.1,-7.9,-7.2,-8.6
O=C(O)Cn1cc(C(=O)c2ccccc2)c2ccccc21,-4.5,-8.0,-7.0,-4.6,-9.0,-6.0,-7.7,-4.1,-7.1,-5.0,-5.5,-5.4,-4.7,-5.0,-7.6,-7.3,-8.2,-5.3,-7.8,-7.8,-5.6,-7.4,-4.2,-8.2,-6.6,-8.4,-5.3,-5.3,-5.1,-6.8,-3.8,-4.4,-4.3,-6.4,-6.3,-8.7,-6.9,-7.3,-5.7,-5.6,-8.1
C=CCC(NCc1ccccc1)c1ccc(Cl)cc1,-6.5,-6.5,-5.8,-6.2,-7.1,-5.6,-6.0,-6.2,-7.9,-7.1,-8.5,-6.1,-5.3,-7.6,-7.7,-6.5,-8.6,-4.9,-5.9,-6.1,-7.7,-5.7,-7.6,-7.2,-7.6,-6.5,-8.4,-7.0,-7.3,-6.3,-6.0,-6.6,-6.2,-6.3,-5.6,-6.1,-8.4,-7.3,-5.4,-6.7,-7.1
CC(=O)N1CCC(c2nc(-c3ccc(Cl)cc3)cs2)CC1,-6.3,-8.1,-6.2,-6.3,-6.4,-6.7,-5.5,-6.4,-5.9,-7.7,-8.2,-6.0,-5.1,-8.5,-6.1,-8.7,-6.2,-5.8,-5.3,-6.1,-8.2,-5.2,-7.1,-5.2,-5.2,-5.7,-8.6,-7.2,-6.6,-7.5,-6.2,-6.7,-6.2,-6.1,-7.3,-5.6,-5.5,-6.8,-7.3,-7.0,-6.3
Cc1ccc(C(=NO)N2CCC(N(C)C)C2)c(Oc2cccc(F)c2)n1,-6.8,-7.1,-6.8,-6.3,-8.2,-7.4,-6.3,-5.5,-5.4,-6.8,-7.9,-6.5,-5.5,-7.5,-5.2,-8.3,-5.7,-7.2,-6.6,-7.0,-6.2,-6.9,-6.4,-4.8,-6.0,-7.3,-7.7,-6.7,-7.3,-7.2,-5.8,-5.7,-5.8,-7.2,-8.0,-6.6,-6.4,-5.0,-7.0,-6.0,-8.2
CC(C)Cn1c(=O)n(CN(C(C)C)C(C)C)c(=O)c2[nH]c(Cc3ccc(Br)cc3)nc21,-6.8,-6.9,-6.1,-6.8,-9.7,-5.9,-6.9,-6.4,-6.4,-7.0,-8.4,-7.2,-4.6,-8.5,-6.4,-7.3,-7.3,-5.0,-8.0,-7.8,-6.4,-7.7,-6.8,-6.5,-4.7,-8.6,-8.4,-7.0,-7.8,-6.6,-6.1,-6.6,-7.2,-5.7,-6.2,-8.3,-4.8,-4.8,-5.4,-6.9,-9.2
O=C(NN=Cc1ccc(Sc2ccccn2)o1)c1cccc(F)c1,-8.0,-7.4,-6.2,-7.7,-6.5,-5.3,-5.6,-7.6,-7.4,-9.0,-10.5,-7.1,-5.1,-9.9,-6.8,-9.8,-7.9,-5.9,-5.9,-6.6,-4.9,-6.0,-8.0,-7.1,-5.0,-6.4,-9.5,-8.7,-9.5,-6.8,-7.2,-8.5,-6.7,-6.0,-6.7,-6.0,-5.6,-6.4,-6.3,-5.1,-6.5
CC(C)Sc1nnc(CSc2ccccc2)n1-c1ccccc1,-9.4,-5.9,-5.5,-7.7,-7.7,-5.4,-6.4,-7.3,-5.9,-9.1,-10.3,-5.8,-4.6,-9.5,-5.7,-8.0,-5.6,-4.4,-6.0,-6.9,-6.0,-6.2,-9.7,-4.9,-6.6,-6.6,-9.6,-8.4,-8.4,-5.6,-7.5,-7.3,-5.7,-5.2,-4.9,-6.6,-7.6,-7.2,-5.5,-6.5,-7.3
CCCCCC(=O)Nc1cccc(C2=NOC3(C2)CC(C(N)=O)N(C(=O)c2ccccc2)C3)c1,-8.3,-6.8,-6.6,-7.3,-5.6,-6.0,-5.2,-7.5,-6.5,-8.6,-10.0,-6.2,-4.5,-9.1,-6.3,-7.1,-6.8,-5.0,-4.9,-5.1,-6.8,-5.2,-8.4,-5.9,-5.5,-5.5,-9.7,-8.3,-8.2,-6.7,-6.9,-7.6,-6.7,-6.4,-6.1,-5.1,-6.2,-5.2,-5.6,-5.5,-5.7
COc1cc(Br)ccc1CCN,-5.8,-6.9,-6.2,-5.1,-6.8,-5.5,-5.9,-5.4,-5.1,-6.3,-7.5,-5.8,-5.3,-7.3,-5.1,-6.1,-5.2,-6.0,-5.7,-5.9,-6.7,-5.4,-6.3,-4.2,-6.7,-6.5,-7.1,-6.3,-6.2,-6.1,-5.2,-5.5,-5.2,-6.4,-6.9,-5.8,-7.2,-5.5,-7.3,-6.6,-6.5
CN(C)c1ccc(-c2[nH]c(SC(F)(F)C(F)F)nc2-c2ccccc2)cc1,-5.2,-7.2,-6.3,-4.9,-7.8,-5.7,-6.3,-4.9,-5.8,-5.9,-6.1,-4.9,-5.3,-5.8,-5.7,-6.6,-5.5,-6.0,-7.0,-7.1,-7.5,-7.6,-5.2,-4.5,-5.2,-7.8,-6.1,-5.6,-5.3,-6.5,-4.6,-5.0,-4.9,-7.1,-7.2,-6.9,-6.3,-4.2,-6.1,-7.5,-7.2
Cc1cc(Cl)nc(N2C(=O)CSC2C23CC4CC(CC(C4)C2)C3)n1,-6.9,-9.2,-7.1,-6.1,-7.4,-6.1,-5.9,-6.7,-6.4,-8.0,-8.6,-6.8,-5.5,-8.0,-6.4,-8.4,-6.8,-6.5,-6.0,-6.2,-6.1,-6.1,-8.2,-6.5,-6.7,-6.8,-9.0,-7.2,-7.5,-8.0,-6.3,-6.3,-5.6,-5.6,-7.1,-6.3,-7.1,-5.2,-7.3,-6.7,-7.1
c1cncc(COCC2CN(Cc3ccco3)Cc3ccnn3C2)c1,-7.7,-8.2,-6.8,-7.2,-7.8,-6.0,-6.6,-7.3,-6.3,-8.4,-9.3,-6.3,-4.6,-9.7,-6.0,-8.7,-6.3,-5.4,-7.0,-7.8,-7.4,-6.7,-8.8,-5.5,-6.8,-7.4,-9.1,-8.2,-7.9,-7.3,-6.8,-7.5,-6.8,-7.9,-6.1,-7.3,-7.2,-6.5,-5.9,-6.9,-8.0
Cc1cc(NC(=O)c2cc3ccccc3oc2=O)no1,-5.7,-7.8,-7.3,-5.8,-6.9,-7.0,-5.6,-5.4,-6.9,-6.3,-6.5,-6.4,-5.3,-6.5,-6.5,-6.6,-7.9,-6.2,-5.7,-5.8,-7.2,-5.6,-6.1,-6.3,-5.7,-6.5,-6.9,-6.0,-6.1,-6.5,-5.0,-5.4,-5.8,-5.7,-7.1,-6.2,-6.2,-5.4,-7.6,-5.9,-6.6
CN1C(=O)NCc2c(NC(=O)NC3CC4(CCC4)Oc4ccc(F)cc43)cccc21,-6.5,-7.9,-6.9,-6.0,-8.0,-7.0,-6.3,-6.4,-5.6,-7.2,-8.6,-6.6,-5.4,-7.5,-5.8,-9.6,-5.7,-6.7,-6.6,-7.1,-6.3,-7.0,-6.0,-5.5,-5.7,-8.1,-7.6,-6.5,-7.2,-7.3,-5.9,-6.5,-6.4,-6.8,-7.4,-7.9,-6.5,-6.1,-7.8,-5.6,-7.7
CC(C)(C)c1ccc(Nc2nc(N3CCC3)nc3c2CCN(c2ncccc2C(F)(F)F)CC3)cc1,-5.2,-6.9,-6.0,-5.1,-8.0,-6.1,-6.5,-5.2,-6.4,-5.3,-6.0,-6.1,-6.0,-5.6,-6.6,-7.6,-7.0,-6.0,-6.7,-7.9,-7.0,-7.3,-5.0,-6.3,-6.7,-7.3,-5.8,-5.4,-5.7,-6.3,-4.8,-4.7,-4.9,-7.0,-6.4,-7.7,-7.7,-5.5,-6.3,-5.2,-8.5
Cc1ccc2c(CN3CCN(S(=O)(=O)c4ccccc4C(F)(F)F)CC3)cc(=O)oc2c1C,-5.4,-6.3,-5.5,-5.3,-7.1,-5.2,-7.0,-4.9,-7.2,-6.4,-7.4,-6.1,-5.2,-6.8,-7.0,-8.9,-8.0,-6.2,-6.1,-6.7,-7.0,-6.4,-5.9,-6.2,-5.7,-6.4,-7.1,-5.9,-6.0,-5.8,-5.1,-5.3,-5.3,-5.8,-6.8,-6.5,-6.4,-6.3,-7.1,-5.6,-6.6
COc1ccc(C)cc1S(=O)(=O)NC1CCCCCC1,-6.7,-6.9,-6.2,-6.5,-8.1,-5.7,-6.7,-6.5,-6.1,-7.7,-8.7,-5.9,-5.6,-8.0,-6.4,-7.7,-6.0,-6.1,-6.7,-7.1,-6.9,-6.4,-7.7,-5.6,-6.5,-7.0,-8.7,-7.2,-7.1,-6.2,-6.3,-6.9,-6.8,-6.8,-7.7,-7.0,-7.5,-6.2,-8.1,-5.7,-7.7
COCc1cc(=O)oc2c(C=O)c(O)c(OC)cc12,-6.5,-6.6,-5.8,-5.8,-8.0,-6.0,-6.9,-5.8,-6.4,-6.9,-7.5,-6.6,-5.0,-7.1,-7.2,-8.1,-6.7,-5.4,-7.0,-7.5,-7.9,-6.9,-6.4,-5.8,-6.1,-8.0,-7.2,-6.4,-7.1,-5.9,-5.1,-6.1,-7.0,-6.5,-6.7,-7.5,-7.3,-5.7,-6.4,-5.3,-7.4
Cc1cccnc1CN1CCN(C(=O)C2(c3ccc(F)cc3)CC2(C)C)CC1,-7.5,-7.2,-4.9,-6.8,-7.4,-5.1,-6.4,-6.5,-7.2,-7.6,-9.2,-5.6,-6.0,-8.6,-6.5,-7.5,-7.6,-6.3,-6.4,-6.5,-7.5,-6.1,-7.5,-6.6,-6.0,-6.6,-8.7,-7.2,-7.6,-5.5,-6.6,-6.9,-6.9,-5.2,-7.1,-7.3,-6.6,-5.9,-7.1,-6.9,-7.0
Cc1c2ccccc2nc2c1c(=O)n(-c1ccccc1)n2CC(=O)N(C)c1ccccc1,-5.9,-8.3,-7.6,-5.2,-8.6,-6.7,-7.1,-5.3,-6.0,-6.5,-6.9,-6.5,-5.3,-6.9,-6.0,-8.0,-6.6,-6.1,-6.9,-7.1,-7.2,-7.2,-6.3,-5.5,-6.0,-8.2,-6.8,-6.0,-6.4,-7.6,-5.2,-5.5,-5.1,-5.9,-7.2,-6.9,-6.5,-6.3,-6.6,-5.6,-7.8
CN(C)c1ncc(C(=O)O)c(-c2ccccc2)n1,-6.7,-6.9,-5.9,-6.5,-8.8,-5.5,-6.6,-6.6,-6.8,-7.1,-8.7,-6.7,-5.4,-8.4,-6.7,-6.5,-7.3,-6.2,-7.1,-7.7,-6.9,-7.3,-8.0,-6.8,-5.1,-7.6,-8.4,-7.7,-8.2,-6.1,-6.2,-6.7,-6.4,-6.1,-6.7,-7.4,-5.5,-5.3,-6.8,-5.6,-7.8
CCOC(=O)CC1=CCN(c2ccc(N3CC(Cn4ccnn4)OC3=O)cc2F)CC1,-7.0,-6.8,-6.1,-6.6,-7.7,-5.3,-6.6,-7.1,-7.2,-7.5,-8.6,-6.7,-4.7,-8.5,-6.8,-7.5,-7.2,-5.7,-6.5,-7.3,-5.8,-6.5,-7.2,-5.4,-5.9,-7.1,-8.4,-7.7,-7.9,-6.1,-6.6,-6.9,-6.7,-6.8,-7.2,-7.3,-6.9,-6.6,-7.7,-5.9,-7.4
O=C(NCc1ccccc1)OCCO,-6.3,-6.6,-4.8,-6.2,-8.5,-5.5,-7.4,-6.2,-6.5,-6.3,-7.5,-5.9,-4.6,-6.9,-6.2,-8.3,-7.3,-5.4,-6.6,-8.0,-6.9,-7.3,-6.3,-6.2,-5.9,-7.2,-6.7,-6.7,-7.3,-5.4,-5.5,-5.8,-6.3,-6.2,-5.9,-7.1,-6.4,-6.4,-6.2,-6.4,-8.1
CC(C)S(=O)(=O)NC1CCCC1c1ccccc1,-6.7,-7.8,-6.8,-6.5,-6.4,-6.4,-5.7,-6.3,-6.9,-7.5,-8.2,-5.9,-5.2,-7.9,-7.0,-8.0,-7.2,-6.4,-5.6,-6.0,-6.3,-5.9,-6.7,-5.8,-6.3,-6.0,-7.8,-6.8,-7.7,-7.4,-6.0,-6.2,-7.5,-6.5,-7.0,-5.8,-7.5,-6.0,-7.4,-7.3,-6.4
COC(=O)C12CC(CC(=O)N3CCCCC3)C(=O)N(Cc3ccco3)C1=CCC(C)(C)C2,-6.6,-8.0,-6.7,-6.3,-7.7,-6.3,-6.5,-6.7,-6.8,-7.5,-8.6,-6.9,-4.5,-8.5,-6.2,-7.4,-5.7,-5.8,-6.5,-7.0,-7.0,-6.7,-7.6,-5.1,-6.7,-6.7,-9.0,-7.7,-6.6,-7.4,-6.3,-6.8,-6.5,-5.9,-6.3,-7.1,-8.4,-5.6,-8.0,-6.4,-7.7
Oc1nc2cc(-c3ccncc3)c(C(F)(F)F)[nH]c-2n1,-6.6,-7.4,-6.5,-5.8,-7.0,-6.1,-5.9,-5.9,-6.6,-6.6,-7.9,-6.5,-5.4,-6.8,-6.5,-8.0,-6.8,-5.9,-6.2,-7.3,-6.9,-6.6,-6.9,-6.0,-6.9,-6.6,-7.5,-6.6,-6.5,-6.6,-5.4,-5.9,-5.5,-6.7,-6.8,-6.5,-7.8,-5.2,-6.8,-7.8,-7.1
COc1ccc(-n2nnc3c(=O)n(Cc4cccc(C)c4)cnc32)cc1,-6.7,-9.3,-7.9,-6.5,-8.2,-6.8,-6.8,-6.9,-6.1,-8.0,-9.0,-7.4,-6.2,-7.9,-6.2,-7.6,-6.6,-6.4,-6.8,-6.7,-6.6,-6.6,-7.8,-5.6,-6.4,-7.8,-8.4,-7.3,-7.3,-8.4,-6.2,-6.9,-5.9,-6.4,-8.4,-6.9,-7.0,-5.7,-8.7,-6.7,-7.3
COc1ccccc1N1CCN(C(=O)c2ccco2)CC1,-7.8,-7.5,-6.2,-6.6,-9.4,-6.4,-7.6,-6.9,-6.4,-7.7,-8.4,-4.6,-5.8,-8.7,-6.1,-8.1,-6.6,-6.0,-8.2,-8.5,-6.7,-8.4,-7.4,-5.8,-6.5,-7.8,-8.8,-7.1,-7.6,-6.5,-5.9,-6.4,-7.0,-7.1,-7.4,-7.8,-7.2,-5.2,-8.1,-5.9,-8.7
COc1cc2cc(CN(C(=O)NC3CCCCC3)C3CCCC3)c(O)nc2cc1OC,-6.5,-7.1,-5.9,-6.4,-8.2,-5.9,-5.9,-6.0,-7.9,-7.1,-7.5,-5.7,-6.1,-7.2,-7.0,-7.3,-8.4,-5.9,-7.4,-7.9,-7.8,-8.1,-7.1,-6.4,-5.7,-7.7,-7.5,-6.8,-7.7,-6.9,-5.9,-6.3,-6.6,-6.8,-7.2,-7.0,-5.8,-6.2,-6.9,-5.3,-7.5
COc1ccc(C=NNC(=O)c2cccnc2)cc1COc1ccc(NC(C)=O)cc1,-7.8,-5.8,-5.4,-7.4,-8.5,-5.9,-7.5,-5.9,-6.6,-6.6,-8.0,-6.0,-5.6,-8.0,-7.0,-8.0,-7.3,-6.6,-6.7,-6.9,-6.8,-6.8,-7.2,-6.4,-5.2,-7.7,-7.4,-7.3,-7.7,-5.3,-5.9,-6.2,-6.4,-7.0,-7.0,-7.4,-6.0,-6.6,-7.5,-5.0,-8.3
O=C(O)C(O)=CC(=O)c1ccc(N2CCNCC2)cc1,-5.8,-6.7,-6.5,-5.8,-7.7,-6.2,-7.0,-5.5,-6.5,-6.5,-6.8,-6.5,-4.8,-6.4,-6.5,-7.4,-6.7,-5.5,-7.6,-7.5,-6.1,-6.3,-5.5,-6.0,-5.9,-7.9,-6.3,-5.8,-6.3,-5.6,-4.7,-5.1,-5.5,-6.5,-6.3,-7.2,-6.3,-6.0,-7.3,-6.7,-8.0
Cc1cc(-c2nc3c(cnc4ccccc43)[nH]2)no1,-6.9,-8.6,-6.6,-6.6,-7.2,-6.9,-5.9,-6.1,-6.6,-7.3,-8.3,-7.4,-4.8,-7.8,-6.7,-8.1,-7.4,-5.2,-6.2,-6.9,-6.6,-6.4,-6.8,-6.1,-5.3,-6.9,-8.4,-6.7,-7.5,-7.6,-5.5,-6.8,-6.6,-5.7,-6.6,-6.5,-6.3,-6.6,-6.7,-6.8,-7.5
Cc1cccn2c(=O)c(C=C(C#N)C(=O)NCc3ccco3)c(N3CCCC(C)C3)nc12,-6.8,-9.5,-6.8,-6.2,-6.7,-6.5,-5.9,-5.9,-6.1,-6.8,-7.8,-6.7,-4.7,-7.4,-6.2,-8.7,-6.5,-5.8,-5.9,-6.0,-6.2,-5.7,-6.2,-5.8,-5.3,-6.3,-7.9,-7.0,-7.0,-7.5,-6.0,-6.2,-5.9,-7.8,-6.1,-6.1,-6.2,-6.1,-6.5,-5.6,-6.1
CCN(CC)S(=O)(=O)c1ccc(OC)c(NC(S)=Nc2ccc(C)c(C)c2)c1,-6.1,-6.6,-5.4,-6.1,-6.7,-5.1,-6.0,-5.9,-5.9,-7.5,-8.4,-4.9,-4.7,-7.6,-5.7,-6.7,-6.0,-5.9,-6.0,-6.3,-5.9,-6.0,-7.7,-5.3,-6.9,-6.8,-8.0,-7.4,-7.1,-6.6,-6.0,-6.5,-5.8,-5.8,-6.3,-6.3,-7.4,-5.3,-5.8,-7.7,-7.3
O=C(C1CCC(O)CC1)N1CC(=O)N2CCc3ccccc3C2C1,-8.5,-8.8,-7.9,-7.4,-7.2,-7.4,-5.9,-6.9,-5.9,-8.2,-9.4,-7.3,-4.6,-9.4,-6.1,-9.7,-6.5,-4.9,-6.1,-6.7,-7.7,-5.7,-8.0,-5.6,-5.4,-6.4,-8.7,-8.6,-8.0,-8.4,-7.2,-7.4,-6.5,-8.1,-5.8,-6.5,-6.1,-5.2,-5.7,-6.4,-6.6
CN(CC(=O)Nc1ccc(Cl)cc1)CC(=O)Nc1cccc2ccccc12,-7.3,-6.9,-5.7,-6.7,-7.1,-5.5,-6.2,-6.9,-5.9,-7.4,-9.4,-6.2,-5.9,-8.7,-6.2,-7.0,-5.8,-6.7,-6.6,-6.9,-6.4,-6.8,-7.3,-5.3,-5.6,-7.6,-9.4,-8.1,-7.1,-5.8,-7.0,-7.0,-5.6,-4.6,-7.3,-6.9,-6.5,-5.3,-7.7,-7.2,-7.2
CNC(=O)C(Cc1ccccc1)NC(=O)c1nccc(O)c1O,-6.6,-8.2,-7.8,-7.1,-8.4,-6.2,-7.2,-6.4,-5.1,-7.4,-9.2,-7.5,-4.6,-8.2,-6.2,-10.1,-5.6,-5.6,-7.3,-7.2,-6.8,-7.3,-7.5,-5.3,-4.8,-7.7,-8.5,-7.5,-7.7,-7.6,-6.4,-6.7,-5.8,-6.3,-6.1,-8.1,-5.7,-5.5,-6.5,-6.3,-8.8
O=C1C(=O)N(CC(CO)NCCCCCCNc2ccnc3cc(Cl)ccc23)c2ccc(Cl)cc21,-7.1,-7.5,-7.0,-7.1,-7.0,-6.3,-6.2,-6.8,-6.8,-7.7,-9.0,-7.0,-5.4,-8.9,-6.9,-5.3,-7.7,-5.8,-5.8,-6.5,-6.0,-6.1,-8.2,-7.1,-6.6,-6.3,-8.0,-7.7,-7.6,-6.6,-6.9,-7.3,-6.3,-5.0,-7.2,-6.2,-7.8,-6.1,-6.6,-6.2,-6.9
CC(Cn1ccnc1)NC(=O)NCCc1ccccn1,-6.0,-7.4,-6.5,-5.7,-7.4,-5.7,-6.5,-6.6,-6.5,-7.2,-7.7,-5.4,-4.9,-7.6,-5.8,-7.5,-6.4,-5.5,-6.5,-6.4,-8.2,-6.3,-6.1,-5.4,-7.1,-6.8,-7.4,-6.1,-7.1,-6.8,-5.5,-5.8,-6.1,-5.8,-6.1,-6.6,-7.4,-6.4,-5.9,-5.5,-7.2
Cc1cc(C)nc(N2CCCC(C(=O)NC(C)CCc3ccco3)C2)n1,-5.7,-7.4,-5.9,-5.4,-6.8,-6.7,-6.1,-5.8,-6.0,-6.3,-7.2,-6.0,-6.0,-6.9,-6.4,-5.5,-7.0,-6.8,-5.7,-5.9,-7.3,-5.6,-6.0,-5.8,-6.0,-6.6,-6.9,-6.0,-7.2,-6.6,-5.0,-5.6,-5.8,-6.3,-7.4,-5.7,-6.7,-5.3,-7.3,-6.9,-5.9
COc1cc(C=Cc2nc(C#N)c(NC3CCCCC3)o2)cc(OC)c1OC,-6.0,-7.8,-6.4,-6.1,-8.7,-6.1,-7.1,-6.0,-5.8,-6.8,-7.8,-6.6,-5.4,-7.9,-5.1,-6.8,-5.8,-6.0,-7.4,-6.8,-6.7,-7.4,-6.6,-5.0,-7.8,-8.5,-7.8,-6.3,-6.9,-7.2,-5.5,-5.9,-6.0,-6.4,-7.1,-7.5,-7.9,-5.9,-7.7,-5.0,-8.4
Cc1cc(C)c(C(=O)C2OC(=O)C(C)(C)C(=O)C2(C)C)c(C)c1,-5.7,-5.9,-5.4,-5.5,-8.2,-5.3,-7.0,-5.8,-7.3,-6.5,-7.6,-5.5,-5.1,-7.4,-6.9,-8.1,-7.6,-6.2,-6.8,-7.6,-8.5,-7.3,-6.1,-6.6,-6.7,-7.7,-6.6,-6.5,-7.0,-6.1,-5.3,-5.9,-5.6,-5.4,-6.4,-7.0,-7.3,-5.2,-7.0,-6.4,-8.3
CC(C)(Cc1ccc(Oc2ccc(C(N)=O)cn2)cc1)NCC(O)COc1cccc2c1C1(CCCCC1)C(=O)N2,-6.1,-6.9,-6.1,-6.0,-7.4,-6.4,-7.0,-5.2,-6.8,-6.6,-7.6,-6.0,-6.2,-7.8,-6.7,-8.4,-7.8,-7.2,-6.4,-7.2,-6.3,-6.4,-6.1,-6.2,-6.2,-6.9,-6.6,-6.2,-7.0,-6.3,-5.2,-5.7,-6.7,-6.1,-8.1,-6.7,-7.0,-6.6,-8.3,-6.4,-7.4
COC(=O)C12CC(CC(=O)NCC3CCCCC3)C(=O)N(CCc3ccc(OC)c(OC)c3)C1=CCC(C)(C)C2,-7.7,-7.9,-6.0,-7.5,-9.7,-6.0,-6.5,-6.9,-7.3,-8.4,-9.4,-5.2,-6.2,-8.8,-6.8,-6.7,-7.0,-6.1,-8.3,-8.7,-6.8,-8.3,-7.2,-5.7,-4.8,-8.5,-9.3,-7.8,-8.5,-6.6,-7.0,-7.0,-6.2,-5.7,-6.6,-8.7,-5.2,-6.7,-6.7,-6.7,-9.1
Cc1cccc(C)c1Cn1nc(C(C)C)c2ccc(CC(=O)O)cc21,-6.3,-8.1,-7.3,-5.6,-8.5,-7.2,-6.2,-5.7,-7.6,-6.6,-7.9,-7.8,-5.4,-7.4,-7.6,-8.9,-8.8,-5.4,-6.6,-6.3,-5.4,-6.5,-6.2,-7.2,-5.4,-6.6,-7.4,-6.4,-6.9,-7.3,-5.2,-5.7,-6.0,-4.3,-6.8,-6.3,-6.3,-5.9,-6.6,-6.3,-7.5
COc1ccc(CCn2c(-n3nc(C)cc3C)nc3c2c(=O)[nH]c(=O)n3C)cc1,-6.4,-6.9,-6.4,-6.1,-7.8,-6.3,-5.9,-6.1,-7.2,-7.2,-7.8,-5.8,-4.5,-7.4,-6.3,-6.9,-7.3,-5.2,-6.3,-6.7,-6.2,-7.0,-6.6,-6.3,-6.5,-7.6,-7.2,-6.7,-6.9,-6.1,-5.4,-5.9,-5.9,-5.6,-5.3,-6.5,-7.9,-7.2,-6.0,-6.3,-6.9
CCN1CC(C)(C)OC(=O)C1CC(=O)NCCc1ccccc1,-5.3,-7.9,-6.7,-5.3,-6.1,-6.1,-5.9,-5.1,-6.0,-6.1,-7.4,-6.9,-4.9,-6.5,-5.9,-5.1,-6.4,-4.8,-5.4,-5.8,-7.6,-5.4,-6.0,-6.4,-7.1,-5.8,-7.1,-5.6,-6.2,-7.0,-4.8,-5.2,-5.4,-5.1,-6.3,-5.7,-8.2,-6.5,-7.1,-5.9,-6.0
O=C(NCC(c1ccco1)N1CCCCC1)c1cccs1,-7.1,-7.0,-6.0,-6.9,-7.4,-6.7,-5.7,-6.5,-5.5,-8.2,-9.0,-6.6,-5.4,-9.2,-5.4,-6.8,-5.6,-6.9,-6.0,-7.3,-8.1,-5.8,-7.7,-4.5,-5.3,-6.9,-9.2,-7.7,-7.5,-6.6,-6.5,-7.7,-7.3,-6.9,-7.7,-6.4,-6.1,-5.8,-7.5,-6.5,-7.1
CS(=O)(=O)N1CCN(c2nc(-c3ccccc3)cs2)CC1,-7.7,-8.0,-6.7,-6.9,-9.2,-6.6,-6.8,-6.8,-7.1,-8.2,-8.9,-7.9,-5.8,-9.1,-6.6,-6.2,-6.8,-6.4,-7.5,-7.8,-6.3,-7.2,-7.9,-4.9,-8.0,-8.7,-8.7,-7.6,-6.7,-7.0,-6.3,-6.8,-6.7,-5.3,-7.9,-7.9,-8.2,-5.2,-7.3,-6.1,-8.4
COc1ccc2c3cc[n+](CCO)c(C)c3n(C)c2c1,-6.8,-7.1,-6.5,-7.0,-9.1,-5.9,-6.9,-6.3,-6.7,-7.6,-8.5,-5.6,-4.9,-8.0,-6.8,-8.2,-7.5,-5.2,-7.4,-8.6,-8.2,-7.5,-6.9,-6.9,-6.1,-8.4,-7.9,-6.6,-7.5,-6.4,-5.9,-6.4,-6.9,-5.4,-6.0,-8.6,-6.4,-5.4,-6.0,-7.3,-8.7
N#Cc1c(Cl)cccc1OCC(O)CN1CCC(O)C1Cc1ccccc1,-9.0,-8.1,-6.8,-6.3,-6.6,-6.4,-5.7,-7.0,-7.3,-8.5,-9.3,-5.6,-6.3,-9.6,-6.7,-7.2,-8.3,-6.7,-5.7,-6.0,-6.1,-6.0,-9.0,-7.2,-7.2,-6.4,-8.9,-8.2,-8.6,-7.8,-7.7,-7.1,-7.3,-5.3,-7.8,-5.5,-8.1,-6.4,-8.5,-6.3,-6.4
Nc1nccn2c(C3CCC3)nc(-c3ccc(Oc4cccc([N+](=O)[O-])c4)cc3)c12,-6.4,-7.1,-6.3,-6.2,-8.8,-7.2,-7.2,-6.8,-5.8,-7.9,-8.7,-6.6,-4.9,-7.5,-5.3,-6.9,-5.9,-5.6,-7.7,-8.9,-8.3,-8.4,-7.7,-5.8,-6.6,-8.6,-8.9,-6.9,-6.3,-6.0,-6.0,-6.5,-6.0,-6.4,-6.1,-8.6,-7.0,-6.5,-6.3,-6.5,-10.0
CN(c1ccc(-c2nc(C3CC3)no2)cn1)C1CCOCC1,-6.2,-8.4,-7.1,-5.7,-7.6,-6.3,-6.5,-6.4,-8.0,-7.5,-7.6,-7.5,-5.9,-7.0,-8.0,-6.6,-8.6,-7.4,-6.3,-6.1,-7.3,-6.3,-7.5,-7.0,-6.2,-6.8,-7.7,-7.0,-6.1,-7.3,-5.7,-6.1,-5.4,-5.2,-7.8,-6.4,-6.6,-5.3,-7.7,-6.7,-6.6
